invoice,custID,prodID,salesDate,amt,qty,discounted
45609,40,65,5/26/2010,384,153,0
45609,40,89,5/26/2010,298,162,0
45609,40,95,5/26/2010,326,12,0
45610,13,24,12/2/2008,136,195,0
45611,3,33,1/3/2009,380,87,0
45611,3,102,1/3/2009,313,28,0
45612,3,96,1/3/2008,287,98,0
45612,3,85,1/3/2008,273,168,0
45613,40,17,10/30/2005,138,159,0
45614,40,5,10/30/2007,273,153,0
45615,40,74,10/30/2006,386,69,0
45616,21,15,5/1/2010,332,123,0
45617,40,71,10/30/2009,356,106,0
45617,40,32,10/30/2009,126,149,0
45617,40,26,10/30/2009,330,146,0
45617,40,62,10/30/2009,377,141,0
45618,14,60,6/12/2010,107,118,0
45619,24,58,3/20/2005,222,131,0
45619,24,45,3/20/2005,253,30,0
45620,24,15,3/20/2006,260,46,0
45620,24,94,3/20/2006,110,58,0
45621,24,6,3/20/2007,265,122,0
45621,24,97,3/20/2007,298,43,0
45622,21,14,10/24/2010,197,54,0
45623,18,53,6/12/2008,110,114,0
45623,18,7,6/12/2008,269,55,0
45624,1,75,1/25/2006,214,32,0
45625,13,105,8/17/2009,225,54,0
45626,18,37,6/12/2007,189,31,0
45627,11,48,8/22/2009,124,145,0
45628,18,56,3/19/2005,324,171,0
45629,12,87,12/14/2007,379,183,0
45629,12,44,12/14/2007,115,169,0
45630,18,105,8/28/2006,278,154,0
45631,18,66,8/28/2007,158,133,0
45632,13,98,8/17/2005,361,173,0
45633,31,25,9/22/2010,390,64,0
45634,11,42,8/22/2005,346,98,0
45634,11,89,8/22/2005,192,73,0
45634,11,20,8/22/2005,273,197,0
45635,22,46,5/28/2006,162,154,0
45636,16,48,4/23/2009,105,145,0
45636,16,50,4/23/2009,125,64,0
45637,16,51,4/23/2008,136,114,0
45637,16,104,4/23/2008,281,67,0
45637,16,36,4/23/2008,112,177,0
45638,15,56,8/15/2007,390,77,0
45638,15,2,8/15/2007,174,166,0
45639,15,87,8/15/2006,284,88,0
45640,21,33,9/15/2007,245,15,0
45641,29,9,6/23/2006,196,70,0
45641,29,78,6/23/2006,225,143,0
45642,12,37,3/14/2010,138,99,0
45642,12,93,3/14/2010,370,53,0
45643,15,93,8/15/2009,343,25,0
45643,15,73,8/15/2009,344,45,0
45644,15,69,8/15/2008,177,153,0
45644,15,103,8/15/2008,339,27,0
45644,15,58,8/15/2008,125,66,0
45645,22,67,4/11/2010,142,60,0
45646,35,94,10/17/2010,275,60,0
45646,35,84,10/17/2010,393,38,0
45647,16,6,4/21/2010,257,116,0
45647,16,30,4/21/2010,392,199,0
45647,16,16,4/21/2010,117,75,0
45647,16,58,4/21/2010,109,57,0
45648,35,63,2/28/2008,282,134,0
45648,35,21,2/28/2008,167,33,0
45649,18,63,10/6/2006,367,126,0
45650,1,11,10/14/2005,223,82,0
45651,35,27,2/28/2007,198,41,0
45652,1,19,10/14/2006,325,168,0
45652,1,86,10/14/2006,135,161,0
45652,1,62,10/14/2006,283,127,0
45653,20,62,4/29/2010,134,159,0
45653,20,38,4/29/2010,267,32,0
45654,26,46,4/8/2007,202,48,0
45655,39,38,4/28/2010,208,45,0
45656,32,10,12/31/2007,142,25,0
45657,32,51,12/31/2006,179,198,0
45658,32,3,12/31/2005,378,100,0
45659,13,15,8/21/2007,250,60,0
45659,13,41,8/21/2007,253,194,0
45660,18,41,7/12/2008,168,22,0
45660,18,38,7/12/2008,256,117,0
45661,18,99,7/12/2009,117,178,0
45662,39,60,1/14/2009,280,93,0
45663,23,5,4/24/2008,150,193,0
45664,10,82,10/8/2010,329,182,0
45665,8,30,8/4/2007,290,37,0
45666,8,90,8/4/2008,164,61,0
45666,8,26,8/4/2008,351,91,0
45666,8,96,8/4/2008,161,65,0
45666,8,75,8/4/2008,193,23,0
45667,23,104,4/24/2005,321,64,0
45667,23,44,4/24/2005,116,186,0
45668,23,7,4/24/2006,226,163,0
45668,23,18,4/24/2006,323,187,0
45668,23,45,4/24/2006,349,173,0
45668,23,47,4/24/2006,165,164,0
45668,23,59,4/24/2006,108,17,0
45669,18,85,7/12/2005,292,40,0
45670,18,46,7/12/2006,301,185,0
45671,29,61,5/20/2005,201,161,0
45671,29,29,5/20/2005,159,73,0
45672,29,67,5/20/2008,168,117,0
45672,29,104,5/20/2008,225,150,0
45673,21,83,11/30/2007,310,11,0
45673,21,89,11/30/2007,279,58,0
45674,21,15,11/30/2006,116,97,0
45674,21,26,11/30/2006,113,88,0
45674,21,91,11/30/2006,124,143,0
45674,21,57,11/30/2006,251,164,0
45675,21,59,11/30/2005,277,143,0
45675,21,23,11/30/2005,104,32,0
45676,36,67,5/24/2005,111,181,0
45677,36,24,5/24/2007,295,117,0
45677,36,74,5/24/2007,384,198,0
45678,36,74,5/24/2006,172,75,0
45679,36,40,5/24/2008,323,82,0
45680,21,45,11/30/2008,341,185,0
45681,31,71,9/10/2005,214,45,0
45682,31,4,9/10/2007,198,153,0
45683,31,47,9/10/2006,329,117,0
45684,37,65,2/20/2007,340,49,0
45685,37,78,2/20/2006,102,66,0
45685,37,7,2/20/2006,176,153,0
45686,37,102,2/20/2005,336,100,0
45686,37,2,2/20/2005,270,70,0
45687,8,52,11/4/2006,363,168,0
45688,24,24,2/21/2010,157,133,0
45689,37,73,2/20/2009,391,130,0
45689,37,13,2/20/2009,230,56,0
45690,8,10,11/4/2005,179,166,0
45691,31,98,9/10/2009,182,139,0
45692,31,53,9/10/2008,227,70,0
45692,31,23,9/10/2008,342,30,0
45692,31,58,9/10/2008,243,42,0
45692,31,38,9/10/2008,128,74,0
45693,29,97,8/17/2007,374,188,0
45693,29,13,8/17/2007,154,177,0
45694,38,51,3/29/2006,106,32,0
45695,38,49,3/29/2007,381,65,0
45695,38,64,3/29/2007,397,192,0
45695,38,38,3/29/2007,270,144,0
45696,38,94,3/29/2008,133,12,0
45697,38,71,3/29/2009,281,18,0
45697,38,103,3/29/2009,363,135,0
45698,32,77,8/20/2007,217,180,0
45698,32,78,8/20/2007,143,156,0
45698,32,30,8/20/2007,220,161,0
45699,32,103,8/20/2005,105,81,0
45700,24,99,7/31/2008,170,112,0
45701,24,29,7/31/2009,172,105,0
45702,24,63,7/31/2007,251,172,0
45703,32,8,8/20/2008,143,105,0
45704,32,80,8/20/2009,177,144,0
45704,32,51,8/20/2009,192,57,0
45704,32,40,8/20/2009,377,16,0
45704,32,37,8/20/2009,367,97,0
45705,18,66,9/8/2008,326,63,0
45706,18,86,9/8/2007,333,89,0
45707,18,71,9/8/2006,309,25,0
45707,18,59,9/8/2006,365,121,0
45707,18,87,9/8/2006,237,32,0
45708,18,17,9/8/2005,209,169,0
45708,18,87,9/8/2005,321,200,0
45708,18,16,9/8/2005,208,111,0
45708,18,95,9/8/2005,288,183,0
45709,19,54,3/1/2010,321,44,0
45709,19,60,3/1/2010,370,140,0
45709,19,83,3/1/2010,221,93,0
45710,39,92,3/18/2006,319,101,0
45710,39,79,3/18/2006,375,19,0
45711,39,35,3/18/2005,278,187,0
45712,32,34,8/19/2006,400,145,0
45712,32,12,8/19/2006,114,58,0
45713,32,82,1/24/2010,139,51,0
45713,32,53,1/24/2010,288,173,0
45714,32,64,8/19/2005,328,99,0
45715,39,49,3/18/2009,122,75,0
45715,39,98,3/18/2009,342,97,0
45715,39,91,3/18/2009,325,197,0
45716,39,92,3/18/2008,304,45,0
45716,39,74,3/18/2008,138,34,0
45717,39,58,6/8/2009,225,150,0
45718,22,8,2/9/2007,290,112,0
45719,22,94,2/9/2005,110,106,0
45720,22,9,2/9/2008,183,27,0
45721,22,52,2/9/2009,236,75,0
45722,29,43,8/3/2010,137,190,0
45723,39,26,6/8/2005,124,104,0
45723,39,56,6/8/2005,249,166,0
45723,39,29,6/8/2005,241,24,0
45724,12,9,5/21/2009,214,136,0
45724,12,64,5/21/2009,218,97,0
45725,36,38,6/18/2009,316,98,0
45726,12,26,3/17/2006,372,192,0
45727,13,30,9/24/2010,240,82,0
45728,12,12,3/17/2009,108,35,0
45729,36,51,6/18/2006,356,106,0
45729,36,44,6/18/2006,366,153,0
45730,10,21,5/22/2010,263,85,0
45731,40,64,4/14/2006,396,156,0
45731,40,80,4/14/2006,352,102,0
45732,40,18,4/14/2007,351,17,0
45733,40,44,4/14/2005,137,24,0
45734,2,58,12/30/2008,102,114,0
45735,40,37,4/14/2008,126,169,0
45736,40,36,4/14/2009,328,112,0
45737,30,63,7/25/2008,338,66,0
45737,30,4,7/25/2008,334,38,0
45737,30,60,7/25/2008,136,169,0
45738,40,84,2/12/2009,181,129,0
45739,21,34,4/11/2006,112,83,0
45740,21,67,4/11/2007,371,49,0
45741,21,71,4/11/2008,100,153,0
45742,21,83,4/11/2009,179,165,0
45743,11,38,9/14/2007,321,93,0
45743,11,79,9/14/2007,141,53,0
45743,11,74,9/14/2007,391,139,0
45744,11,104,9/14/2006,161,165,0
45745,11,19,9/14/2005,213,124,0
45745,11,93,9/14/2005,124,192,0
45746,34,87,5/23/2006,200,189,0
45747,36,23,9/11/2005,231,153,0
45748,29,12,7/7/2010,282,74,0
45749,36,38,9/11/2006,258,111,0
45750,5,51,1/1/2005,322,115,0
45750,5,103,1/1/2005,132,196,0
45750,5,34,1/1/2005,137,49,0
45751,37,33,10/30/2005,145,54,0
45752,8,95,7/8/2005,209,68,0
45752,8,7,7/8/2005,343,42,0
45753,36,103,9/21/2009,305,164,0
45754,20,13,7/11/2010,273,153,0
45755,35,93,6/28/2008,217,192,0
45756,3,48,6/26/2010,400,129,0
45757,24,44,9/13/2008,213,188,0
45758,24,53,9/13/2009,237,147,0
45759,24,7,9/13/2005,206,114,0
45759,24,75,9/13/2005,261,126,0
45759,24,53,9/13/2005,110,54,0
45760,24,38,9/13/2006,155,25,0
45761,24,103,9/13/2007,186,89,0
45762,27,61,8/28/2010,275,122,0
45763,31,84,1/9/2010,342,103,0
45764,8,27,11/20/2007,215,125,0
45765,17,103,7/29/2005,239,15,0
45765,17,59,7/29/2005,212,18,0
45765,17,39,7/29/2005,236,102,0
45766,31,47,5/5/2006,160,101,0
45767,32,11,2/19/2006,135,95,0
45768,20,27,9/5/2010,168,146,0
45769,11,85,10/24/2005,131,151,0
45770,14,57,4/25/2007,380,58,0
45771,14,10,4/25/2006,229,82,0
45771,14,63,4/25/2006,385,172,0
45772,29,61,4/22/2005,220,162,0
45773,21,1,7/13/2010,362,16,0
45773,21,18,7/13/2010,255,166,0
45774,29,98,4/22/2007,394,116,0
45774,29,59,4/22/2007,265,167,0
45774,29,103,4/22/2007,118,187,0
45775,29,57,4/22/2008,289,133,0
45775,29,67,4/22/2008,386,59,0
45775,29,63,4/22/2008,344,16,0
45776,29,5,4/22/2009,256,63,0
45777,5,65,9/4/2008,355,116,0
45778,4,32,11/23/2005,345,120,0
45779,5,4,9/4/2005,196,89,0
45779,5,82,9/4/2005,327,30,0
45779,5,29,9/4/2005,349,125,0
45780,4,33,11/23/2009,173,102,0
45781,4,46,11/23/2008,195,90,0
45781,4,27,11/23/2008,276,136,0
45782,10,14,1/19/2009,350,104,0
45782,10,69,1/19/2009,293,151,0
45783,10,62,1/19/2008,399,64,0
45783,10,70,1/19/2008,210,46,0
45784,16,43,4/28/2010,308,185,0
45785,20,3,9/13/2010,241,57,0
45786,10,105,1/19/2006,348,63,0
45787,35,42,6/5/2008,156,174,0
45788,35,87,6/5/2009,396,163,0
45788,35,71,6/5/2009,176,139,0
45789,36,85,8/9/2005,137,76,0
45789,36,46,8/9/2005,160,125,0
45789,36,74,8/9/2005,206,139,0
45790,35,67,9/15/2009,167,28,0
45790,35,64,9/15/2009,345,68,0
45790,35,68,9/15/2009,175,111,0
45791,36,2,8/9/2007,132,157,0
45792,36,8,8/9/2009,352,83,0
45792,36,17,8/9/2009,236,110,0
45793,36,76,8/9/2008,110,194,0
45793,36,43,8/9/2008,315,77,0
45793,36,28,8/9/2008,141,10,0
45794,35,98,9/15/2006,158,173,0
45794,35,47,9/15/2006,297,56,0
45795,35,72,9/15/2007,217,45,0
45796,35,9,6/5/2006,375,122,0
45796,35,76,6/5/2006,193,12,0
45797,35,4,6/5/2007,288,177,0
45798,22,31,2/13/2006,171,39,0
45798,22,85,2/13/2006,156,166,0
45799,39,2,7/27/2009,158,54,0
45800,39,58,7/27/2008,201,105,0
45800,39,68,7/27/2008,143,183,0
45801,29,6,10/21/2009,300,79,0
45802,29,24,10/21/2006,171,13,0
45802,29,16,10/21/2006,209,179,0
45803,29,18,10/21/2007,373,84,0
45803,29,25,10/21/2007,360,178,0
45804,8,39,9/21/2009,356,134,0
45805,39,104,7/27/2005,111,144,0
45806,6,84,7/15/2007,155,43,0
45806,6,64,7/15/2007,242,145,0
45806,6,26,7/15/2007,335,200,0
45807,39,8,7/27/2007,241,83,0
45807,39,50,7/27/2007,365,200,0
45808,39,21,7/27/2006,330,159,0
45808,39,94,7/27/2006,232,18,0
45809,40,98,10/4/2007,141,73,0
45810,27,6,8/7/2007,367,193,0
45811,27,59,8/7/2009,395,38,0
45812,21,58,4/3/2007,110,93,0
45812,21,72,4/3/2007,392,80,0
45813,20,65,8/24/2008,189,26,0
45814,9,70,11/2/2009,282,20,0
45814,9,82,11/2/2009,400,166,0
45815,7,68,9/3/2005,364,165,0
45816,21,38,4/3/2005,251,134,0
45816,21,9,4/3/2005,302,80,0
45817,7,13,9/3/2007,250,14,0
45817,7,1,9/3/2007,142,96,0
45818,4,46,8/7/2008,178,178,0
45819,7,78,9/3/2009,111,18,0
45819,7,32,9/3/2009,145,170,0
45819,7,102,9/3/2009,218,106,0
45820,36,65,11/9/2005,113,52,0
45821,38,34,4/12/2008,373,153,0
45822,9,72,11/2/2007,309,64,0
45822,9,85,11/2/2007,259,34,0
45823,28,95,4/9/2010,363,82,0
45824,9,38,11/2/2005,137,43,0
45824,9,86,11/2/2005,279,52,0
45825,6,71,3/22/2007,382,56,0
45825,6,99,3/22/2007,288,189,0
45825,6,12,3/22/2007,301,30,0
45826,4,39,3/19/2006,392,174,0
45826,4,75,3/19/2006,342,94,0
45827,23,94,11/9/2009,280,29,0
45828,28,74,9/12/2005,237,86,0
45829,28,60,9/12/2007,188,145,0
45829,28,84,9/12/2007,204,168,0
45830,28,64,9/12/2006,229,71,0
45831,27,11,7/29/2010,400,61,0
45832,6,81,7/15/2009,190,176,0
45833,26,76,11/2/2006,103,45,0
45833,26,44,11/2/2006,343,199,0
45834,6,36,7/15/2008,396,144,0
45834,6,15,7/15/2008,353,19,0
45835,32,87,11/29/2009,354,66,0
45836,6,96,6/4/2008,265,200,0
45837,17,27,8/11/2005,102,175,0
45838,26,88,6/14/2005,226,86,0
45839,26,6,6/14/2006,111,146,0
45840,26,102,6/14/2007,300,146,0
45840,26,98,6/14/2007,263,169,0
45841,26,81,6/14/2008,365,91,0
45841,26,101,6/14/2008,310,30,0
45842,26,70,6/14/2009,186,21,0
45843,24,47,1/27/2010,150,200,0
45844,17,23,8/11/2008,131,89,0
45844,17,61,8/11/2008,173,32,0
45845,20,28,4/26/2006,372,130,0
45845,20,47,4/26/2006,171,14,0
45845,20,92,4/26/2006,209,154,0
45845,20,42,4/26/2006,194,36,0
45846,20,36,4/26/2005,331,39,0
45847,12,93,12/21/2009,385,173,0
45848,16,22,10/15/2007,391,127,0
45848,16,32,10/15/2007,254,136,0
45848,16,61,10/15/2007,304,81,0
45849,16,80,10/15/2006,400,83,0
45850,16,28,10/15/2009,151,184,0
45851,16,38,10/15/2008,394,108,0
45851,16,6,10/15/2008,189,163,0
45851,16,77,10/15/2008,398,159,0
45852,12,66,12/21/2006,229,65,0
45853,12,55,12/21/2007,247,164,0
45853,12,25,12/21/2007,198,177,0
45853,12,28,12/21/2007,256,135,0
45854,20,88,4/26/2009,374,26,0
45855,31,6,1/13/2006,236,141,0
45856,31,100,1/13/2007,197,140,0
45857,38,19,7/23/2005,214,86,0
45858,21,61,2/8/2006,132,137,0
45859,15,27,1/8/2009,167,161,0
45860,7,43,4/5/2006,339,50,0
45861,21,11,2/8/2005,238,156,0
45861,21,99,2/8/2005,321,23,0
45862,15,23,1/8/2005,190,31,0
45862,15,81,1/8/2005,156,29,0
45863,15,91,1/8/2006,105,26,0
45864,21,23,2/8/2009,282,177,0
45864,21,67,2/8/2009,309,197,0
45864,21,52,2/8/2009,339,72,0
45865,32,103,2/18/2007,329,164,0
45866,22,62,10/5/2010,208,76,0
45866,22,71,10/5/2010,338,126,0
45867,31,87,1/13/2009,199,125,0
45867,31,60,1/13/2009,336,125,0
45867,31,79,1/13/2009,154,102,0
45868,30,93,3/6/2009,329,61,0
45869,21,57,10/31/2008,107,95,0
45870,30,51,3/6/2008,371,193,0
45871,21,100,10/31/2005,199,87,0
45872,12,61,3/20/2007,180,12,0
45872,12,13,3/20/2007,286,111,0
45872,12,102,3/20/2007,242,142,0
45873,21,84,10/31/2006,181,15,0
45873,21,88,10/31/2006,142,74,0
45874,25,80,9/6/2006,336,53,0
45875,13,11,5/14/2009,338,120,0
45875,13,78,5/14/2009,223,17,0
45876,29,54,8/22/2009,306,42,0
45877,29,75,8/22/2005,377,76,0
45878,29,76,8/22/2006,389,179,0
45879,13,40,5/14/2006,303,178,0
45879,13,81,5/14/2006,278,102,0
45879,13,6,5/14/2006,238,43,0
45879,13,70,5/14/2006,156,73,0
45879,13,30,5/14/2006,202,28,0
45880,36,100,8/28/2008,337,41,0
45881,19,73,8/1/2008,187,182,0
45882,19,60,8/1/2009,246,64,0
45882,19,93,8/1/2009,351,198,0
45882,19,79,8/1/2009,179,110,0
45882,19,103,8/1/2009,310,23,0
45883,34,89,4/11/2005,233,180,0
45883,34,96,4/11/2005,185,181,0
45883,34,34,4/11/2005,390,194,0
45883,34,105,4/11/2005,189,82,0
45884,34,76,4/11/2007,117,123,0
45885,34,21,4/11/2009,255,97,0
45885,34,84,4/11/2009,202,49,0
45885,34,105,4/11/2009,238,53,0
45885,34,11,4/11/2009,307,159,0
45886,2,1,8/25/2006,400,119,0
45887,19,74,8/1/2007,243,49,0
45888,19,65,8/1/2005,142,101,0
45889,32,67,1/2/2010,254,43,0
45890,36,84,7/5/2008,122,167,0
45890,36,93,7/5/2008,362,163,0
45891,36,6,7/5/2009,107,166,0
45891,36,86,7/5/2009,252,144,0
45891,36,104,7/5/2009,332,32,0
45891,36,88,7/5/2009,275,94,0
45892,29,33,6/12/2010,123,17,0
45893,36,21,7/5/2006,118,124,0
45894,38,54,7/23/2009,147,71,0
45895,28,43,7/27/2007,366,183,0
45895,28,29,7/27/2007,260,29,0
45896,28,90,7/27/2006,116,101,0
45897,30,80,11/6/2006,369,199,0
45898,19,2,4/16/2009,198,198,0
45898,19,32,4/16/2009,199,26,0
45899,11,32,11/17/2008,387,68,0
45900,19,84,4/16/2007,108,124,0
45901,19,25,4/16/2005,135,66,0
45902,30,13,11/6/2008,377,18,0
45903,30,46,11/6/2009,257,38,0
45903,30,45,11/6/2009,132,194,0
45903,30,94,11/6/2009,316,80,0
45904,14,90,8/24/2006,159,75,0
45905,5,75,9/2/2009,164,81,0
45905,5,45,9/2/2009,230,197,0
45906,12,9,8/17/2010,334,116,0
45906,12,104,8/17/2010,395,121,0
45906,12,16,8/17/2010,341,77,0
45907,30,79,3/6/2006,168,51,0
45908,5,98,9/2/2007,240,159,0
45909,14,66,8/24/2008,316,153,0
45909,14,85,8/24/2008,205,180,0
45910,5,23,9/2/2005,166,85,0
45910,5,77,9/2/2005,365,195,0
45911,39,36,3/27/2005,383,187,0
45912,39,20,3/27/2007,165,129,0
45912,39,15,3/27/2007,128,36,0
45913,39,77,3/27/2006,239,114,0
45914,33,47,10/5/2010,315,110,0
45915,6,25,3/17/2006,315,156,0
45915,6,49,3/17/2006,391,166,0
45916,1,30,8/13/2009,117,71,0
45916,1,9,8/13/2009,324,138,0
45916,1,4,8/13/2009,291,123,0
45917,1,49,8/13/2008,232,21,0
45918,1,11,8/13/2007,329,126,0
45919,1,58,8/13/2006,311,124,0
45920,6,12,3/17/2009,114,151,0
45921,6,65,3/17/2008,241,78,0
45921,6,6,3/17/2008,378,60,0
45922,18,7,5/8/2008,369,189,0
45923,1,67,10/16/2010,379,99,0
45924,35,12,1/28/2010,399,92,0
45925,6,56,8/18/2005,131,173,0
45926,6,102,8/18/2007,239,124,0
45927,27,7,3/12/2009,385,182,0
45927,27,94,3/12/2009,100,70,0
45928,29,59,9/4/2008,267,197,0
45928,29,46,9/4/2008,139,86,0
45929,29,47,9/4/2007,124,82,0
45929,29,24,9/4/2007,383,183,0
45929,29,60,9/4/2007,361,121,0
45929,29,33,9/4/2007,317,23,0
45929,29,44,9/4/2007,240,151,0
45930,29,45,9/4/2006,380,21,0
45931,6,51,8/18/2008,208,68,0
45931,6,34,8/18/2008,338,23,0
45931,6,104,8/18/2008,278,78,0
45931,6,99,8/18/2008,394,173,0
45932,31,96,4/2/2007,244,99,0
45933,11,31,8/20/2007,299,146,0
45934,11,53,8/20/2006,137,39,0
45934,11,49,8/20/2006,358,37,0
45934,11,35,8/20/2006,285,25,0
45935,34,92,8/31/2008,310,22,0
45936,34,42,8/31/2009,380,141,0
45936,34,99,8/31/2009,349,116,0
45937,34,49,8/31/2006,110,128,0
45937,34,98,8/31/2006,391,28,0
45938,34,19,8/31/2007,260,139,0
45939,34,3,8/31/2005,328,160,0
45939,34,37,8/31/2005,378,59,0
45940,26,29,3/10/2010,301,186,0
45940,26,59,3/10/2010,164,140,0
45941,31,52,4/2/2005,390,38,0
45942,29,84,6/7/2008,396,70,0
45943,36,64,5/10/2008,268,75,0
45944,17,104,1/24/2008,333,92,0
45944,17,26,1/24/2008,335,171,0
45945,16,7,9/29/2006,261,97,0
45946,11,35,1/20/2007,283,30,0
45946,11,61,1/20/2007,308,27,0
45946,11,70,1/20/2007,287,197,0
45947,18,92,5/8/2007,240,175,0
45948,24,104,5/27/2010,331,127,0
45948,24,88,5/27/2010,335,18,0
45948,24,7,5/27/2010,307,139,0
45948,24,69,5/27/2010,311,55,0
45948,24,9,5/27/2010,184,186,0
45948,24,66,5/27/2010,189,71,0
45949,16,95,9/29/2009,211,195,0
45950,36,51,5/10/2006,148,164,0
45951,12,88,5/28/2010,121,122,0
45952,33,77,4/26/2010,382,72,0
45953,18,20,5/8/2005,150,117,0
45953,18,56,5/8/2005,295,43,0
45954,4,60,1/27/2005,375,184,0
45955,31,28,6/7/2008,191,76,0
45956,39,19,8/20/2007,256,22,0
45957,13,86,10/9/2006,343,158,0
45957,13,97,10/9/2006,282,139,0
45958,31,71,6/7/2005,335,56,0
45959,31,31,6/7/2006,154,98,0
45960,31,95,6/7/2007,211,199,0
45961,27,102,7/16/2008,352,86,0
45962,2,59,5/1/2010,245,85,0
45962,2,42,5/1/2010,139,192,0
45963,20,13,2/18/2007,273,66,0
45964,19,21,5/29/2010,219,158,0
45965,13,9,11/18/2005,386,167,0
45965,13,44,11/18/2005,400,194,0
45966,13,105,11/18/2006,344,152,0
45967,13,80,11/18/2009,131,91,0
45968,33,80,11/24/2005,258,193,0
45968,33,47,11/24/2005,101,25,0
45969,39,52,8/26/2006,155,72,0
45970,25,93,6/20/2006,307,108,0
45971,17,12,1/24/2006,254,87,0
45971,17,32,1/24/2006,144,30,0
45971,17,94,1/24/2006,135,90,0
45972,1,23,4/26/2008,388,103,0
45973,20,69,2/18/2009,335,149,0
45973,20,29,2/18/2009,214,162,0
45974,37,86,12/26/2008,320,155,0
45975,37,68,12/26/2005,191,75,0
45976,37,65,12/26/2006,118,117,0
45976,37,61,12/26/2006,150,13,0
45977,37,29,12/26/2007,192,17,0
45977,37,10,12/26/2007,140,150,0
45978,36,96,1/26/2010,318,145,0
45979,37,7,3/13/2009,347,170,0
45980,9,40,4/4/2010,200,110,0
45981,30,67,12/1/2006,175,121,0
45981,30,92,12/1/2006,110,31,0
45982,6,80,8/24/2010,285,47,0
45983,14,79,6/16/2010,233,17,0
45984,30,69,12/1/2008,123,174,0
45985,30,62,12/1/2009,186,30,0
45986,9,73,4/30/2010,138,61,0
45987,17,66,5/4/2008,127,179,0
45987,17,89,5/4/2008,378,177,0
45987,17,76,5/4/2008,370,57,0
45988,32,97,2/27/2008,197,124,0
45989,3,95,1/7/2005,279,132,0
45990,3,30,1/7/2007,275,55,0
45991,3,7,1/7/2006,385,200,0
45991,3,27,1/7/2006,329,127,0
45991,3,18,1/7/2006,183,86,0
45991,3,51,1/7/2006,329,11,0
45992,3,61,1/7/2009,337,106,0
45992,3,95,1/7/2009,151,138,0
45992,3,40,1/7/2009,385,38,0
45992,3,65,1/7/2009,115,65,0
45993,3,51,1/7/2008,345,84,0
45994,3,101,3/26/2010,205,37,0
45995,32,39,2/27/2006,316,135,0
45996,23,71,4/7/2010,273,142,0
45996,23,61,4/7/2010,227,50,0
45997,17,58,5/4/2005,396,37,0
45998,17,59,4/14/2008,322,27,0
45998,17,61,4/14/2008,317,53,0
45999,17,14,4/14/2009,246,35,0
45999,17,98,4/14/2009,250,49,0
46000,27,94,10/2/2005,207,65,0
46000,27,41,10/2/2005,161,118,0
46000,27,9,10/2/2005,261,143,0
46001,38,100,12/10/2007,375,172,0
46001,38,12,12/10/2007,308,82,0
46001,38,96,12/10/2007,302,75,0
46002,6,30,7/17/2009,227,115,0
46003,6,4,7/17/2007,117,115,0
46003,6,78,7/17/2007,388,14,0
46003,6,77,7/17/2007,295,133,0
46003,6,62,7/17/2007,283,157,0
46004,6,72,7/17/2005,321,84,0
46004,6,98,7/17/2005,179,41,0
46005,38,61,12/10/2009,344,16,0
46005,38,92,12/10/2009,107,161,0
46006,17,105,4/14/2006,245,25,0
46007,17,91,4/14/2007,171,121,0
46007,17,4,4/14/2007,159,199,0
46008,21,72,10/4/2010,257,97,0
46009,17,48,4/14/2005,321,54,0
46009,17,93,4/14/2005,257,138,0
46009,17,32,4/14/2005,194,151,0
46010,32,35,1/20/2009,206,81,0
46010,32,38,1/20/2009,214,78,0
46011,32,85,6/2/2007,249,121,0
46012,23,7,8/16/2006,136,97,0
46013,20,54,6/28/2009,204,42,0
46014,17,9,9/17/2009,396,18,0
46014,17,43,9/17/2009,387,140,0
46015,17,69,9/17/2007,267,182,0
46016,40,39,4/3/2007,144,163,0
46017,23,83,8/16/2008,147,177,0
46017,23,10,8/16/2008,396,106,0
46017,23,1,8/16/2008,194,130,0
46018,32,93,6/2/2008,365,60,0
46018,32,79,6/2/2008,253,179,0
46018,32,43,6/2/2008,330,94,0
46018,32,70,6/2/2008,359,139,0
46019,8,29,12/15/2009,151,13,0
46020,17,44,11/23/2007,347,157,0
46021,3,35,2/5/2010,198,121,0
46022,8,85,12/15/2005,259,19,0
46022,8,3,12/15/2005,357,50,0
46023,8,2,12/15/2007,375,97,0
46024,8,48,12/15/2006,173,44,0
46024,8,72,12/15/2006,119,152,0
46024,8,39,12/15/2006,367,115,0
46024,8,22,12/15/2006,228,200,0
46025,5,23,9/13/2008,323,20,0
46025,5,15,9/13/2008,280,13,0
46025,5,64,9/13/2008,295,82,0
46025,5,105,9/13/2008,257,196,0
46025,5,96,9/13/2008,307,98,0
46026,5,14,9/13/2009,338,119,0
46027,33,48,9/9/2010,274,63,0
46028,23,84,5/3/2005,365,74,0
46028,23,8,5/3/2005,116,188,0
46028,23,72,5/3/2005,371,23,0
46029,15,9,1/28/2006,152,23,0
46029,15,11,1/28/2006,327,66,0
46029,15,90,1/28/2006,307,195,0
46029,15,62,1/28/2006,328,189,0
46030,15,101,1/28/2007,159,103,0
46030,15,8,1/28/2007,309,83,0
46031,15,67,1/28/2005,320,39,0
46031,15,94,1/28/2005,269,161,0
46032,15,82,1/28/2009,386,156,0
46033,5,82,9/13/2005,134,19,0
46034,23,81,5/3/2008,200,132,0
46035,5,89,9/13/2007,218,190,0
46035,5,63,9/13/2007,258,92,0
